Date,Title,politics,economics,IT,finance,realEstate,international,social,life,golf,ent
2014-01-02,,1,0,0,0,0,0,0,0,0,0
2014-01-02,,0,1,0,0,0,0,0,0,0,0
2014-01-02,,0,0,1,0,0,0,0,0,0,0
2014-01-02,,0,0,0,1,0,0,0,0,0,0
2014-01-02,,0,0,0,0,1,0,0,0,0,0
2014-01-02,,0,0,0,0,0,1,0,0,0,0
2014-01-02,,0,0,0,0,0,0,1,0,0,0
2014-01-02,,0,0,0,0,0,0,0,1,0,0
2014-01-02,,0,0,0,0,0,0,0,0,1,0
2014-01-02,,0,0,0,0,0,0,0,0,0,1
2014-01-03,,1,0,0,0,0,0,0,0,0,0
2014-01-03,,0,1,0,0,0,0,0,0,0,0
2014-01-03,,0,0,1,0,0,0,0,0,0,0
2014-01-03,,0,0,0,1,0,0,0,0,0,0
2014-01-03,,0,0,0,0,1,0,0,0,0,0
2014-01-03,,0,0,0,0,0,1,0,0,0,0
2014-01-03,,0,0,0,0,0,0,1,0,0,0
2014-01-03,,0,0,0,0,0,0,0,1,0,0
2014-01-03,,0,0,0,0,0,0,0,0,1,0
2014-01-03,,0,0,0,0,0,0,0,0,0,1
2014-01-06,,1,0,0,0,0,0,0,0,0,0
2014-01-06,,0,1,0,0,0,0,0,0,0,0
2014-01-06,,0,0,1,0,0,0,0,0,0,0
2014-01-06,,0,0,0,1,0,0,0,0,0,0
2014-01-06,,0,0,0,0,1,0,0,0,0,0
2014-01-06,"FT ""한국 건설사, 중동서 '승자의 저주' 직면""",0,0,0,0,0,1,0,0,0,0
2014-01-06,,0,0,0,0,0,0,1,0,0,0
2014-01-06,,0,0,0,0,0,0,0,1,0,0
2014-01-06,,0,0,0,0,0,0,0,0,1,0
2014-01-06,,0,0,0,0,0,0,0,0,0,1
2014-01-07,,1,0,0,0,0,0,0,0,0,0
2014-01-07,,0,1,0,0,0,0,0,0,0,0
2014-01-07,,0,0,1,0,0,0,0,0,0,0
2014-01-07,,0,0,0,1,0,0,0,0,0,0
2014-01-07,,0,0,0,0,1,0,0,0,0,0
2014-01-07,,0,0,0,0,0,1,0,0,0,0
2014-01-07,,0,0,0,0,0,0,1,0,0,0
2014-01-07,,0,0,0,0,0,0,0,1,0,0
2014-01-07,,0,0,0,0,0,0,0,0,1,0
2014-01-07,,0,0,0,0,0,0,0,0,0,1
2014-01-08,,1,0,0,0,0,0,0,0,0,0
2014-01-08,,0,1,0,0,0,0,0,0,0,0
2014-01-08,,0,0,1,0,0,0,0,0,0,0
2014-01-08,,0,0,0,1,0,0,0,0,0,0
2014-01-08,,0,0,0,0,1,0,0,0,0,0
2014-01-08,,0,0,0,0,0,1,0,0,0,0
2014-01-08,,0,0,0,0,0,0,1,0,0,0
2014-01-08,,0,0,0,0,0,0,0,1,0,0
2014-01-08,,0,0,0,0,0,0,0,0,1,0
2014-01-08,,0,0,0,0,0,0,0,0,0,1
2014-01-09,,1,0,0,0,0,0,0,0,0,0
2014-01-09,,0,1,0,0,0,0,0,0,0,0
2014-01-09,,0,0,1,0,0,0,0,0,0,0
2014-01-09,,0,0,0,1,0,0,0,0,0,0
2014-01-09,,0,0,0,0,1,0,0,0,0,0
2014-01-09,,0,0,0,0,0,1,0,0,0,0
2014-01-09,,0,0,0,0,0,0,1,0,0,0
2014-01-09,,0,0,0,0,0,0,0,1,0,0
2014-01-09,,0,0,0,0,0,0,0,0,1,0
2014-01-09,,0,0,0,0,0,0,0,0,0,1
2014-01-10,,1,0,0,0,0,0,0,0,0,0
2014-01-10,,0,1,0,0,0,0,0,0,0,0
2014-01-10,,0,0,1,0,0,0,0,0,0,0
2014-01-10,,0,0,0,1,0,0,0,0,0,0
2014-01-10,,0,0,0,0,1,0,0,0,0,0
2014-01-10,,0,0,0,0,0,1,0,0,0,0
2014-01-10,,0,0,0,0,0,0,1,0,0,0
2014-01-10,,0,0,0,0,0,0,0,1,0,0
2014-01-10,,0,0,0,0,0,0,0,0,1,0
2014-01-10,,0,0,0,0,0,0,0,0,0,1
2014-01-13,,1,0,0,0,0,0,0,0,0,0
2014-01-13,,0,1,0,0,0,0,0,0,0,0
2014-01-13,,0,0,1,0,0,0,0,0,0,0
2014-01-13,,0,0,0,1,0,0,0,0,0,0
2014-01-13,,0,0,0,0,1,0,0,0,0,0
2014-01-13,,0,0,0,0,0,1,0,0,0,0
2014-01-13,,0,0,0,0,0,0,1,0,0,0
2014-01-13,,0,0,0,0,0,0,0,1,0,0
2014-01-13,,0,0,0,0,0,0,0,0,1,0
2014-01-13,,0,0,0,0,0,0,0,0,0,1
2014-01-14,,1,0,0,0,0,0,0,0,0,0
2014-01-14,,0,1,0,0,0,0,0,0,0,0
2014-01-14,,0,0,1,0,0,0,0,0,0,0
2014-01-14,,0,0,0,1,0,0,0,0,0,0
2014-01-14,,0,0,0,0,1,0,0,0,0,0
2014-01-14,,0,0,0,0,0,1,0,0,0,0
2014-01-14,,0,0,0,0,0,0,1,0,0,0
2014-01-14,,0,0,0,0,0,0,0,1,0,0
2014-01-14,,0,0,0,0,0,0,0,0,1,0
2014-01-14,,0,0,0,0,0,0,0,0,0,1
2014-01-15,,1,0,0,0,0,0,0,0,0,0
