Date,Title,politics,economics,IT,finance,realEstate,international,social,life,golf,ent
2014-01-02,,1,0,0,0,0,0,0,0,0,0
2014-01-02,금융사 CEO의 배구 코트 위 결투,0,1,0,0,0,0,0,0,0,0
2014-01-02,,0,0,1,0,0,0,0,0,0,0
2014-01-02,,0,0,0,1,0,0,0,0,0,0
2014-01-02,,0,0,0,0,1,0,0,0,0,0
2014-01-02,,0,0,0,0,0,1,0,0,0,0
2014-01-02,,0,0,0,0,0,0,1,0,0,0
2014-01-02,,0,0,0,0,0,0,0,1,0,0
2014-01-02,,0,0,0,0,0,0,0,0,1,0
2014-01-02,"'바로티 트리플크라운' 러시앤캐시, 원정 첫 승·탈꼴찌",0,0,0,0,0,0,0,0,0,1
2014-01-02,"'애물단지' 바로티, 러시앤캐시 선봉장으로 진화",0,0,0,0,0,0,0,0,0,1
2014-01-03,,1,0,0,0,0,0,0,0,0,0
2014-01-03,'CEO 신년사'로 엿본 에너지 공기업의 주요 현안,0,1,0,0,0,0,0,0,0,0
2014-01-03,,0,0,1,0,0,0,0,0,0,0
2014-01-03,,0,0,0,1,0,0,0,0,0,0
2014-01-03,,0,0,0,0,1,0,0,0,0,0
2014-01-03,,0,0,0,0,0,1,0,0,0,0
2014-01-03,,0,0,0,0,0,0,1,0,0,0
2014-01-03,,0,0,0,0,0,0,0,1,0,0
2014-01-03,,0,0,0,0,0,0,0,0,1,0
2014-01-03,,0,0,0,0,0,0,0,0,0,1
2014-01-06,,1,0,0,0,0,0,0,0,0,0
2014-01-06,,0,1,0,0,0,0,0,0,0,0
2014-01-06,,0,0,1,0,0,0,0,0,0,0
2014-01-06,"코스피, 외국인 '사자' 전환에 1950선 회복",0,0,0,1,0,0,0,0,0,0
2014-01-06,"코스피, '새해 급락' 딛고 반등…1950선 회복",0,0,0,1,0,0,0,0,0,0
2014-01-06,,0,0,0,0,1,0,0,0,0,0
2014-01-06,,0,0,0,0,0,1,0,0,0,0
2014-01-06,,0,0,0,0,0,0,1,0,0,0
2014-01-06,,0,0,0,0,0,0,0,1,0,0
2014-01-06,,0,0,0,0,0,0,0,0,1,0
2014-01-06,,0,0,0,0,0,0,0,0,0,1
2014-01-07,,1,0,0,0,0,0,0,0,0,0
2014-01-07,,0,1,0,0,0,0,0,0,0,0
2014-01-07,,0,0,1,0,0,0,0,0,0,0
2014-01-07,"코스피 1960 회복 시도…""삼성電, 어닝쇼크＜불확실성 제거?""",0,0,0,1,0,0,0,0,0,0
2014-01-07,"외국인 '사자', 코스피 1960선 안착 시도…삼성電 보합권 등락",0,0,0,1,0,0,0,0,0,0
2014-01-07,"코스피 상승세 지속, 1960선 등락…車↑",0,0,0,1,0,0,0,0,0,0
2014-01-07,"코스피, 삼성電 '쇼크' 딛고 2거래일째 상승 마감",0,0,0,1,0,0,0,0,0,0
2014-01-07,,0,0,0,0,1,0,0,0,0,0
2014-01-07,,0,0,0,0,0,1,0,0,0,0
2014-01-07,"강동구, 냉난방 LNG가스 사용 등 에너지 절약 총력",0,0,0,0,0,0,1,0,0,0
2014-01-07,명동길 간판 깔끔해져,0,0,0,0,0,0,1,0,0,0
2014-01-07,,0,0,0,0,0,0,0,1,0,0
2014-01-07,,0,0,0,0,0,0,0,0,1,0
2014-01-07,,0,0,0,0,0,0,0,0,0,1
2014-01-08,,1,0,0,0,0,0,0,0,0,0
2014-01-08,한전 재무 개선 컨트롤타워 '경영혁신 추진단' 꾸려,0,1,0,0,0,0,0,0,0,0
2014-01-08,,0,0,1,0,0,0,0,0,0,0
2014-01-08,코스피 1960 전후 '혼조'…電↓·車↑,0,0,0,1,0,0,0,0,0,0
2014-01-08,"기관 '팔자' 코스피, 대형주 중심 약세…1950선",0,0,0,1,0,0,0,0,0,0
2014-01-08,"""이벤트 앞둔 경계감""…'멈칫'한 코스피, 1950선 마감",0,0,0,1,0,0,0,0,0,0
2014-01-08,"""외국인vs기관""…코스피 1950선 공방, SK하이닉스 3%↑",0,0,0,1,0,0,0,0,0,0
2014-01-08,,0,0,0,0,1,0,0,0,0,0
2014-01-08,,0,0,0,0,0,1,0,0,0,0
2014-01-08,,0,0,0,0,0,0,1,0,0,0
2014-01-08,,0,0,0,0,0,0,0,1,0,0
2014-01-08,,0,0,0,0,0,0,0,0,1,0
2014-01-08,,0,0,0,0,0,0,0,0,0,1
2014-01-09,,1,0,0,0,0,0,0,0,0,0
2014-01-09,,0,1,0,0,0,0,0,0,0,0
2014-01-09,,0,0,1,0,0,0,0,0,0,0
2014-01-09,코스피 1950선 혼조…기관 팔자,0,0,0,1,0,0,0,0,0,0
2014-01-09,"코스피 약세, 1950선…장 중 변동폭 10p '미미'",0,0,0,1,0,0,0,0,0,0
2014-01-09,"옵션만기일, 동시호가 기관 매물에 '악'…코스피 1950 하회",0,0,0,1,0,0,0,0,0,0
2014-01-09,,0,0,0,0,1,0,0,0,0,0
2014-01-09,,0,0,0,0,0,1,0,0,0,0
2014-01-09,,0,0,0,0,0,0,1,0,0,0
2014-01-09,,0,0,0,0,0,0,0,1,0,0
2014-01-09,,0,0,0,0,0,0,0,0,1,0
2014-01-09,,0,0,0,0,0,0,0,0,0,1
2014-01-10,,1,0,0,0,0,0,0,0,0,0
2014-01-10,"공공요금 따진다는 정부, 공기업 압박用? 실효는 글쎄…",0,1,0,0,0,0,0,0,0,0
2014-01-10,"효성, 한전에 '무효전력 보상장치' 공급",0,0,1,0,0,0,0,0,0,0
2014-01-10,"코스피 약세, 1930선으로 '미끌'…조선株↓",0,0,0,1,0,0,0,0,0,0
2014-01-10,"코스피 약세 지속, 1940 전후 등락…조선株↓",0,0,0,1,0,0,0,0,0,0
2014-01-10,,0,0,0,0,1,0,0,0,0,0
2014-01-10,,0,0,0,0,0,1,0,0,0,0
2014-01-10,,0,0,0,0,0,0,1,0,0,0
2014-01-10,,0,0,0,0,0,0,0,1,0,0
2014-01-10,,0,0,0,0,0,0,0,0,1,0
2014-01-10,,0,0,0,0,0,0,0,0,0,1
2014-01-13,,1,0,0,0,0,0,0,0,0,0
2014-01-13,"한전, 6년 만에 본사 기준 영업익 흑자 전환 예상",0,1,0,0,0,0,0,0,0,0
2014-01-13,,0,0,1,0,0,0,0,0,0,0
2014-01-13,,0,0,0,1,0,0,0,0,0,0
2014-01-13,,0,0,0,0,1,0,0,0,0,0
2014-01-13,,0,0,0,0,0,1,0,0,0,0
2014-01-13,,0,0,0,0,0,0,1,0,0,0
2014-01-13,,0,0,0,0,0,0,0,1,0,0
2014-01-13,,0,0,0,0,0,0,0,0,1,0
2014-01-13,,0,0,0,0,0,0,0,0,0,1
2014-01-14,,1,0,0,0,0,0,0,0,0,0
2014-01-14,,0,1,0,0,0,0,0,0,0,0
2014-01-14,,0,0,1,0,0,0,0,0,0,0
2014-01-14,,0,0,0,1,0,0,0,0,0,0
2014-01-14,,0,0,0,0,1,0,0,0,0,0
2014-01-14,,0,0,0,0,0,1,0,0,0,0
2014-01-14,,0,0,0,0,0,0,1,0,0,0
2014-01-14,,0,0,0,0,0,0,0,1,0,0
2014-01-14,,0,0,0,0,0,0,0,0,1,0
2014-01-14,,0,0,0,0,0,0,0,0,0,1
2014-01-15,,1,0,0,0,0,0,0,0,0,0
