,Date,Category,Title
0,2014-01-02,2,
1,2014-01-02,3,금융사 CEO의 배구 코트 위 결투
2,2014-01-02,4,
3,2014-01-02,5,
4,2014-01-02,6,
5,2014-01-02,7,
6,2014-01-02,8,
7,2014-01-02,9,
8,2014-01-02,10,
9,2014-01-02,11,"'바로티 트리플크라운' 러시앤캐시, 원정 첫 승·탈꼴찌"
10,2014-01-02,11,"'애물단지' 바로티, 러시앤캐시 선봉장으로 진화"
11,2014-01-03,2,
12,2014-01-03,3,'CEO 신년사'로 엿본 에너지 공기업의 주요 현안
13,2014-01-03,4,
14,2014-01-03,5,
15,2014-01-03,6,
16,2014-01-03,7,
17,2014-01-03,8,
18,2014-01-03,9,
19,2014-01-03,10,
20,2014-01-03,11,
21,2014-01-06,2,
22,2014-01-06,3,
23,2014-01-06,4,
24,2014-01-06,5,"코스피, 외국인 '사자' 전환에 1950선 회복"
25,2014-01-06,5,"코스피, '새해 급락' 딛고 반등…1950선 회복"
26,2014-01-06,6,
27,2014-01-06,7,
28,2014-01-06,8,
29,2014-01-06,9,
30,2014-01-06,10,
31,2014-01-06,11,
32,2014-01-07,2,
33,2014-01-07,3,
34,2014-01-07,4,
35,2014-01-07,5,"코스피 1960 회복 시도…""삼성電, 어닝쇼크＜불확실성 제거?"""
36,2014-01-07,5,"외국인 '사자', 코스피 1960선 안착 시도…삼성電 보합권 등락"
37,2014-01-07,5,"코스피 상승세 지속, 1960선 등락…車↑"
38,2014-01-07,5,"코스피, 삼성電 '쇼크' 딛고 2거래일째 상승 마감"
39,2014-01-07,6,
40,2014-01-07,7,
41,2014-01-07,8,"강동구, 냉난방 LNG가스 사용 등 에너지 절약 총력"
42,2014-01-07,8,명동길 간판 깔끔해져
43,2014-01-07,9,
44,2014-01-07,10,
45,2014-01-07,11,
46,2014-01-08,2,
47,2014-01-08,3,한전 재무 개선 컨트롤타워 '경영혁신 추진단' 꾸려
48,2014-01-08,4,
49,2014-01-08,5,코스피 1960 전후 '혼조'…電↓·車↑
50,2014-01-08,5,"기관 '팔자' 코스피, 대형주 중심 약세…1950선"
51,2014-01-08,5,"""이벤트 앞둔 경계감""…'멈칫'한 코스피, 1950선 마감"
52,2014-01-08,5,"""외국인vs기관""…코스피 1950선 공방, SK하이닉스 3%↑"
53,2014-01-08,6,
54,2014-01-08,7,
55,2014-01-08,8,
56,2014-01-08,9,
57,2014-01-08,10,
58,2014-01-08,11,
59,2014-01-09,2,
60,2014-01-09,3,
61,2014-01-09,4,
62,2014-01-09,5,코스피 1950선 혼조…기관 팔자
63,2014-01-09,5,"코스피 약세, 1950선…장 중 변동폭 10p '미미'"
64,2014-01-09,5,"옵션만기일, 동시호가 기관 매물에 '악'…코스피 1950 하회"
65,2014-01-09,6,
66,2014-01-09,7,
67,2014-01-09,8,
68,2014-01-09,9,
69,2014-01-09,10,
70,2014-01-09,11,
71,2014-01-10,2,
72,2014-01-10,3,"공공요금 따진다는 정부, 공기업 압박用? 실효는 글쎄…"
73,2014-01-10,4,"효성, 한전에 '무효전력 보상장치' 공급"
74,2014-01-10,5,"코스피 약세, 1930선으로 '미끌'…조선株↓"
75,2014-01-10,5,"코스피 약세 지속, 1940 전후 등락…조선株↓"
76,2014-01-10,6,
77,2014-01-10,7,
78,2014-01-10,8,
79,2014-01-10,9,
80,2014-01-10,10,
81,2014-01-10,11,
82,2014-01-13,2,
83,2014-01-13,3,"한전, 6년 만에 본사 기준 영업익 흑자 전환 예상"
84,2014-01-13,4,
85,2014-01-13,5,
86,2014-01-13,6,
87,2014-01-13,7,
88,2014-01-13,8,
89,2014-01-13,9,
90,2014-01-13,10,
91,2014-01-13,11,
92,2014-01-14,2,
93,2014-01-14,3,
94,2014-01-14,4,
95,2014-01-14,5,
96,2014-01-14,6,
97,2014-01-14,7,
98,2014-01-14,8,
99,2014-01-14,9,
100,2014-01-14,10,
101,2014-01-14,11,
102,2014-01-15,2,
103,2014-01-15,3,
104,2014-01-15,4,"이건창호, 한전 신사옥에 ‘복사’ 냉난방 시스템 시공계약 체결"
105,2014-01-15,5,
106,2014-01-15,6,
107,2014-01-15,7,"러시아, 헝가리 원전 건설에 100억유로 차관"
108,2014-01-15,8,
109,2014-01-15,9,
110,2014-01-15,10,
111,2014-01-15,11,
112,2014-01-16,2,
113,2014-01-16,3,하반기 LH 한전 등 관리대상 공기업 중간평가…실적부진시 해임
114,2014-01-16,4,
115,2014-01-16,5,"""좁은 박스 갇힌 코스피"", 강보합 마감…1950선"
116,2014-01-16,5,"투자자 짙은 관망, 코스피 1950선 강보합권 '정체'"
117,2014-01-16,6,
118,2014-01-16,7,
119,2014-01-16,8,
120,2014-01-16,9,
121,2014-01-16,10,
122,2014-01-16,11,
123,2014-01-17,2,
124,2014-01-17,3,
125,2014-01-17,4,
126,2014-01-17,5,"코스피, 중국발 악재+外人 '팔자'…1940선 후퇴"
127,2014-01-17,5,"노무라금융투자, ELW 77종목 신규상장"
128,2014-01-17,5,"코스피, 기관·外人 '팔자'…1950선 위협"
129,2014-01-17,5,"코스피, 1950선 보합권 등락…투자자 '뒷짐'"
130,2014-01-17,5,"한국전력, ""4Q 영업수지 1조 개선 전망""…목표가↑"
131,2014-01-17,6,
132,2014-01-17,7,
133,2014-01-17,8,
134,2014-01-17,9,
135,2014-01-17,10,
136,2014-01-17,11,
137,2014-01-20,2,
138,2014-01-20,3,당진 송전탑 추가건설저지 범시민대책위 추진
139,2014-01-20,4,"'옥상의 진화'…롯데마트, 태양광 설비로 연간 22억 수익"
140,2014-01-20,5,"'투자자 뒷짐' 코스피 약보합, 1940선 등락"
141,2014-01-20,5,지난해 해외 DR 3건 발행…DR 해지는 36.5%↑
142,2014-01-20,6,
143,2014-01-20,7,
144,2014-01-20,8,
145,2014-01-20,9,
146,2014-01-20,10,
147,2014-01-20,11,
148,2014-01-21,2,
149,2014-01-21,3,
150,2014-01-21,4,
151,2014-01-21,5,"코스피, 기관 '사자'에 이틀째 상승…1960선 회복"
152,2014-01-21,5,"코스피, 중국발 호재+外人·기관 '사자'에 상승세 유지…車↑"
