,Date,Category,Title
243,2014-02-07,2,
244,2014-02-07,3,
245,2014-02-07,4,"[특징주]아모레G, 깜짝실적에 '신고가'"
246,2014-02-07,5,
247,2014-02-07,6,
248,2014-02-07,7,
249,2014-02-07,8,
250,2014-02-07,9,
251,2014-02-07,10,
252,2014-02-07,11,
253,2014-02-10,2,
254,2014-02-10,3,
255,2014-02-10,4,'실적+α' 화장품株 잘나가는 이유 있었네
256,2014-02-10,4,"서경배 회장의 '려', 해외진출 속도낸다"
257,2014-02-10,5,[주간추천종목]대우증권
258,2014-02-10,6,
259,2014-02-10,7,
260,2014-02-10,8,
261,2014-02-10,9,
262,2014-02-10,10,
263,2014-02-10,11,
264,2014-02-11,2,
265,2014-02-11,3,
266,2014-02-11,4,
267,2014-02-11,5,
268,2014-02-11,6,
269,2014-02-11,7,
270,2014-02-11,8,
271,2014-02-11,9,
272,2014-02-11,10,
273,2014-02-11,11,
274,2014-02-12,2,
275,2014-02-12,3,
276,2014-02-12,4,
277,2014-02-12,5,
278,2014-02-12,6,
279,2014-02-12,7,식약처 오설록 초콜릿 등 업체 5곳 초콜릿 유통 차단
280,2014-02-12,8,
281,2014-02-12,9,
282,2014-02-12,10,
283,2014-02-12,11,
284,2014-02-13,2,
285,2014-02-13,3,
286,2014-02-13,4,"아리따움, '허니 멜팅 틴트' 출시…""가격도 착하네"""
287,2014-02-13,4,"아리따움, 올 첫 할인 행사 …'최대 50% 할인'"
288,2014-02-13,4,"아리따움, 3일간 '빅 세일' 행사…'최대 50% 할인'"
289,2014-02-13,5,
290,2014-02-13,6,
291,2014-02-13,7,
292,2014-02-13,8,
293,2014-02-13,9,
294,2014-02-13,10,
295,2014-02-13,11,
296,2014-02-14,2,
297,2014-02-14,3,
298,2014-02-14,4,
299,2014-02-14,5,
300,2014-02-14,6,
301,2014-02-14,7,
302,2014-02-14,8,
303,2014-02-14,9,
304,2014-02-14,10,
305,2014-02-14,11,
306,2014-02-17,2,
307,2014-02-17,3,
308,2014-02-17,4,"아모레퍼시픽, 마이원 모바일 월렛 제휴 이벤트 진행"
309,2014-02-17,5,"해외 직구족 타격받은 소비재株, 옥석 가려볼까?"
310,2014-02-17,6,
311,2014-02-17,7,
312,2014-02-17,8,
313,2014-02-17,9,
314,2014-02-17,10,
315,2014-02-17,11,
316,2014-02-18,2,
317,2014-02-18,3,
318,2014-02-18,4,
319,2014-02-18,5,
320,2014-02-18,6,
321,2014-02-18,7,
322,2014-02-18,8,
323,2014-02-18,9,
324,2014-02-18,10,
325,2014-02-18,11,
326,2014-02-19,2,
327,2014-02-19,3,
328,2014-02-19,4,
329,2014-02-19,5,
330,2014-02-19,6,
331,2014-02-19,7,
332,2014-02-19,8,
333,2014-02-19,9,
334,2014-02-19,10,
335,2014-02-19,11,
336,2014-02-20,2,
337,2014-02-20,3,
338,2014-02-20,4,
339,2014-02-20,5,
340,2014-02-20,6,
341,2014-02-20,7,
342,2014-02-20,8,
343,2014-02-20,9,
344,2014-02-20,10,
345,2014-02-20,11,
346,2014-02-21,2,
347,2014-02-21,3,
348,2014-02-21,4,
349,2014-02-21,5,
350,2014-02-21,6,
351,2014-02-21,7,
352,2014-02-21,8,
353,2014-02-21,9,
354,2014-02-21,10,
355,2014-02-21,11,
356,2014-02-24,2,
357,2014-02-24,3,
358,2014-02-24,4,
359,2014-02-24,5,
360,2014-02-24,6,
361,2014-02-24,7,
362,2014-02-24,8,
363,2014-02-24,9,
364,2014-02-24,10,
365,2014-02-24,11,
366,2014-02-25,2,
367,2014-02-25,3,
368,2014-02-25,4,
369,2014-02-25,5,
370,2014-02-25,6,
371,2014-02-25,7,
372,2014-02-25,8,
373,2014-02-25,9,
374,2014-02-25,10,
375,2014-02-25,11,
376,2014-02-26,2,
377,2014-02-26,3,
378,2014-02-26,4,"아모레퍼시픽, 화장품 부문 브랜드 가치 1위"
379,2014-02-26,4,"국내 화장품도 가격 인상…아모레퍼시픽, 최대 8.3%↑"
380,2014-02-26,5,
381,2014-02-26,6,
382,2014-02-26,7,
383,2014-02-26,8,
384,2014-02-26,9,
385,2014-02-26,10,
386,2014-02-26,11,
387,2014-02-27,2,
388,2014-02-27,3,
389,2014-02-27,4,수입·국내화장품 가격 3월부터 대폭 인상…최대 11%
390,2014-02-27,5,
391,2014-02-27,6,
392,2014-02-27,7,
393,2014-02-27,8,
394,2014-02-27,9,
395,2014-02-27,10,
396,2014-02-27,11,
397,2014-02-28,2,
398,2014-02-28,3,
399,2014-02-28,4,"에뛰드하우스, 오늘부터 최대 50% 할인 행사"
400,2014-02-28,5,
401,2014-02-28,6,
402,2014-02-28,7,
403,2014-02-28,8,
404,2014-02-28,9,
405,2014-02-28,10,
406,2014-02-28,11,
407,2014-03-03,2,
408,2014-03-03,3,
409,2014-03-03,4,윤석금의 '방판 야망'…두 아들과 '웅진 부활' 노린다
410,2014-03-03,5,
411,2014-03-03,6,
412,2014-03-03,7,
413,2014-03-03,8,
414,2014-03-03,9,
415,2014-03-03,10,
416,2014-03-03,11,
417,2014-03-04,2,
418,2014-03-04,3,
419,2014-03-04,4,"아모레퍼시픽, 홍콩 합작사 지분 확대…종속회사로 편입"
420,2014-03-04,5,
421,2014-03-04,6,
422,2014-03-04,7,
423,2014-03-04,8,
424,2014-03-04,9,
425,2014-03-04,10,
426,2014-03-04,11,
427,2014-03-05,2,
428,2014-03-05,3,
429,2014-03-05,4,
430,2014-03-05,5,"아모레퍼시픽, 보통주 1주당 6500원 현금배당"
431,2014-03-05,6,
432,2014-03-05,7,
433,2014-03-05,8,
434,2014-03-05,9,
435,2014-03-05,10,
436,2014-03-05,11,
437,2014-03-06,2,
438,2014-03-06,3,
439,2014-03-06,4,"다음, 마이원 모바일 월렛 100% 당첨 제휴 이벤트"
440,2014-03-06,5,
441,2014-03-06,6,
442,2014-03-06,7,
443,2014-03-06,8,
444,2014-03-06,9,
445,2014-03-06,10,
446,2014-03-06,11,
447,2014-03-07,2,
448,2014-03-07,3,
449,2014-03-07,4,
450,2014-03-07,5,
451,2014-03-07,6,
452,2014-03-07,7,
453,2014-03-07,8,
454,2014-03-07,9,
455,2014-03-07,10,
456,2014-03-07,11,
457,2014-03-10,2,
458,2014-03-10,3,
459,2014-03-10,4,
460,2014-03-10,5,"아모레퍼시픽, 서경배 대표이사 단독 체제로 변경"
461,2014-03-10,5,'별에서 온 그대' 김수현 테마株 다 올랐다
462,2014-03-10,6,
463,2014-03-10,7,
464,2014-03-10,8,
465,2014-03-10,9,
466,2014-03-10,10,
467,2014-03-10,11,
468,2014-03-11,2,
469,2014-03-11,3,
470,2014-03-11,4,
471,2014-03-11,5,"모건스탠리 “韓 증시, 숏커버링 기회 공략하라”"
472,2014-03-11,5,"씨티 “아모레퍼시픽 호재 반영됐다,중립 하향”"
473,2014-03-11,6,
474,2014-03-11,7,
475,2014-03-11,8,
476,2014-03-11,9,
477,2014-03-11,10,
478,2014-03-11,11,
479,2014-03-12,2,
480,2014-03-12,3,
481,2014-03-12,4,
482,2014-03-12,5,
483,2014-03-12,6,
484,2014-03-12,7,
485,2014-03-12,8,
486,2014-03-12,9,
487,2014-03-12,10,
488,2014-03-12,11,
489,2014-03-13,2,
490,2014-03-13,3,
491,2014-03-13,4,
492,2014-03-13,5,
493,2014-03-13,6,
494,2014-03-13,7,
495,2014-03-13,8,
496,2014-03-13,9,
497,2014-03-13,10,
498,2014-03-13,11,
499,2014-03-14,2,
500,2014-03-14,3,
501,2014-03-14,4,
502,2014-03-14,5,
503,2014-03-14,6,
504,2014-03-14,7,
505,2014-03-14,8,
506,2014-03-14,9,
507,2014-03-14,10,
508,2014-03-14,11,
509,2014-03-17,2,
510,2014-03-17,3,
511,2014-03-17,4,
512,2014-03-17,5,
513,2014-03-17,6,
514,2014-03-17,7,
515,2014-03-17,8,
516,2014-03-17,9,
517,2014-03-17,10,
518,2014-03-17,11,고소영의 변천사가 궁금해? 변한 건 헤어스타일 뿐~!
519,2014-03-18,2,
520,2014-03-18,3,
521,2014-03-18,4,
522,2014-03-18,5,"국민연금, KCCㆍCJ 사외이사 선임 반대 '공허한 메아리'되나"
523,2014-03-18,5,골드만 “亞 설비규제로 마진개선..SK이노베이션 등 추천”
524,2014-03-18,5,"[특징주]아모레퍼시픽, 中 실적 성장 기대감…↑"
525,2014-03-18,5,모건스탠리 “아모레퍼시픽 매수↑..목표가 142만원↑”
526,2014-03-18,5,"아모레퍼시픽, 中 실적 질적 성장…목표가 ↑"
527,2014-03-18,6,
528,2014-03-18,7,
529,2014-03-18,8,
530,2014-03-18,9,
531,2014-03-18,10,
532,2014-03-18,11,
533,2014-03-19,2,
534,2014-03-19,3,
535,2014-03-19,4,
536,2014-03-19,5,
537,2014-03-19,6,
538,2014-03-19,7,
539,2014-03-19,8,
540,2014-03-19,9,
541,2014-03-19,10,
542,2014-03-19,11,
543,2014-03-20,2,
544,2014-03-20,3,
545,2014-03-20,4,
546,2014-03-20,5,"“LG생건 비중확대, 아모레 대비 할인폭 과다”-바클레이즈"
547,2014-03-20,6,
548,2014-03-20,7,
549,2014-03-20,8,
550,2014-03-20,9,
551,2014-03-20,10,
552,2014-03-20,11,
553,2014-03-21,2,
554,2014-03-21,3,
555,2014-03-21,4,"[600개 기업 주총]아모레퍼시픽그룹, 백정기 부회장 사내이사로 신규 선임"
556,2014-03-21,5,"아모레퍼시픽, 안팎에서 높은 성장성 기대..목표가 ↑"
557,2014-03-21,6,
558,2014-03-21,7,
559,2014-03-21,8,
560,2014-03-21,9,
561,2014-03-21,10,
562,2014-03-21,11,
563,2014-03-24,2,
564,2014-03-24,3,
565,2014-03-24,4,"아모레퍼시픽, '2014 서울, 꽃으로 피다' 전시 참여"
566,2014-03-24,5,
567,2014-03-24,6,
568,2014-03-24,7,
569,2014-03-24,8,
570,2014-03-24,9,
571,2014-03-24,10,
572,2014-03-24,11,
573,2014-03-25,2,
574,2014-03-25,3,
575,2014-03-25,4,"아이오페, 'UV 쉴드' 선 라인 2종"
576,2014-03-25,5,
577,2014-03-25,6,
578,2014-03-25,7,
579,2014-03-25,8,
580,2014-03-25,9,
581,2014-03-25,10,
582,2014-03-25,11,
583,2014-03-26,2,
584,2014-03-26,3,
585,2014-03-26,4,
586,2014-03-26,5,
587,2014-03-26,6,
588,2014-03-26,7,
589,2014-03-26,8,
590,2014-03-26,9,
591,2014-03-26,10,
592,2014-03-26,11,
593,2014-03-27,2,
594,2014-03-27,3,
595,2014-03-27,4,
596,2014-03-27,5,도이치“아모레퍼시픽 목표가 1백40만원으로 상향”
597,2014-03-27,6,
598,2014-03-27,7,
599,2014-03-27,8,
600,2014-03-27,9,
601,2014-03-27,10,
602,2014-03-27,11,
603,2014-03-28,2,
604,2014-03-28,3,
605,2014-03-28,4,
606,2014-03-28,5,
607,2014-03-28,6,
608,2014-03-28,7,
609,2014-03-28,8,
610,2014-03-28,9,
611,2014-03-28,10,
612,2014-03-28,11,
613,2014-03-31,2,
614,2014-03-31,3,
615,2014-03-31,4,"[CEO연봉공개]서경배 아모레퍼시픽 회장, 작년 보수 19억"
616,2014-03-31,4,'자기'와 함께 쓰는 화장품…남녀 화장품 경계 사라졌다
617,2014-03-31,5,"아모레퍼시픽그룹, 화장품 판매·제조업체 종속회사 편입"
618,2014-03-31,6,
619,2014-03-31,7,
620,2014-03-31,8,
621,2014-03-31,9,
622,2014-03-31,10,
623,2014-03-31,11,
624,2014-04-01,2,
625,2014-04-01,3,
626,2014-04-01,4,
627,2014-04-01,5,
628,2014-04-01,6,
629,2014-04-01,7,
630,2014-04-01,8,
631,2014-04-01,9,
632,2014-04-01,10,
633,2014-04-01,11,
634,2014-04-02,2,
635,2014-04-02,3,
636,2014-04-02,4,
637,2014-04-02,5,
638,2014-04-02,6,
639,2014-04-02,7,
640,2014-04-02,8,
641,2014-04-02,9,
642,2014-04-02,10,
643,2014-04-02,11,
644,2014-04-03,2,
645,2014-04-03,3,
646,2014-04-03,4,
647,2014-04-03,5,"아모레퍼시픽, 수익성 회복 국면 진입..목표가 ↑"
648,2014-04-03,6,
649,2014-04-03,7,
650,2014-04-03,8,
651,2014-04-03,9,
652,2014-04-03,10,
653,2014-04-03,11,
654,2014-04-04,2,
655,2014-04-04,3,
656,2014-04-04,4,
657,2014-04-04,5,
658,2014-04-04,6,
659,2014-04-04,7,
660,2014-04-04,8,
661,2014-04-04,9,
662,2014-04-04,10,
663,2014-04-04,11,
664,2014-04-07,2,
665,2014-04-07,3,
666,2014-04-07,4,"아모레퍼시픽, '제 10회 마케팅 공모전' 실시"
667,2014-04-07,5,"다이와 “아모레, 상승세 가팔라 보유로 하향”"
668,2014-04-07,5,천송이 화장품 사러온 '성뉘'
669,2014-04-07,6,
670,2014-04-07,7,
671,2014-04-07,8,
672,2014-04-07,9,
673,2014-04-07,10,
674,2014-04-07,11,
675,2014-04-08,2,
676,2014-04-08,3,
677,2014-04-08,4,
678,2014-04-08,5,"아모레퍼시픽, 中 실적 개선…목표가↑"
679,2014-04-08,6,
680,2014-04-08,7,
681,2014-04-08,8,
682,2014-04-08,9,
683,2014-04-08,10,
684,2014-04-08,11,
685,2014-04-09,2,
686,2014-04-09,3,
687,2014-04-09,4,
688,2014-04-09,5,"모건스탠리“亞 선호주,NAVER 차익실현-아모레 편입”"
689,2014-04-09,6,
690,2014-04-09,7,
691,2014-04-09,8,
692,2014-04-09,9,
693,2014-04-09,10,
694,2014-04-09,11,
695,2014-04-10,2,
696,2014-04-10,3,
697,2014-04-10,4,"아모레퍼시픽, '제15회 아모레 카운셀러 대회' 개최"
698,2014-04-10,5,노무라“아모레 중립 하향 vs 한샘 선호”
699,2014-04-10,6,
700,2014-04-10,7,
701,2014-04-10,8,
702,2014-04-10,9,
703,2014-04-10,10,
704,2014-04-10,11,
705,2014-04-11,2,
706,2014-04-11,3,
707,2014-04-11,4,
708,2014-04-11,5,
709,2014-04-11,6,
710,2014-04-11,7,
711,2014-04-11,8,
712,2014-04-11,9,
713,2014-04-11,10,
714,2014-04-11,11,
715,2014-04-14,2,
716,2014-04-14,3,
717,2014-04-14,4,
718,2014-04-14,5,
719,2014-04-14,6,
720,2014-04-14,7,
721,2014-04-14,8,
722,2014-04-14,9,
723,2014-04-14,10,
724,2014-04-14,11,
725,2014-04-15,2,
726,2014-04-15,3,
727,2014-04-15,4,
728,2014-04-15,5,"""아모레G, 아모레퍼시픽에 힘입어 실적 향상할 것"""
729,2014-04-15,6,
730,2014-04-15,7,
731,2014-04-15,8,
732,2014-04-15,9,
733,2014-04-15,10,
734,2014-04-15,11,
735,2014-04-16,2,
736,2014-04-16,3,
737,2014-04-16,4,
738,2014-04-16,5,
739,2014-04-16,6,
740,2014-04-16,7,
741,2014-04-16,8,
742,2014-04-16,9,
743,2014-04-16,10,
744,2014-04-16,11,
745,2014-04-17,2,
746,2014-04-17,3,
747,2014-04-17,4,
748,2014-04-17,5,
749,2014-04-17,6,
750,2014-04-17,7,
751,2014-04-17,8,
752,2014-04-17,9,
753,2014-04-17,10,
754,2014-04-17,11,
755,2014-04-18,2,
756,2014-04-18,3,
757,2014-04-18,4,
758,2014-04-18,5,
759,2014-04-18,6,
760,2014-04-18,7,
761,2014-04-18,8,
762,2014-04-18,9,
763,2014-04-18,10,
764,2014-04-18,11,
765,2014-04-21,2,
766,2014-04-21,3,
767,2014-04-21,4,
768,2014-04-21,5,
769,2014-04-21,6,
770,2014-04-21,7,
771,2014-04-21,8,
772,2014-04-21,9,
773,2014-04-21,10,
774,2014-04-21,11,
775,2014-04-22,2,
776,2014-04-22,3,
777,2014-04-22,4,"특허청, 기업과 손잡고 ‘청소년발명가’ 키운다"
778,2014-04-22,4,"재계, 조심스러운 '세월호 돕기'"
779,2014-04-22,5,
780,2014-04-22,6,
781,2014-04-22,7,
782,2014-04-22,8,
783,2014-04-22,9,
784,2014-04-22,10,
785,2014-04-22,11,
786,2014-04-23,2,
787,2014-04-23,3,
788,2014-04-23,4,
789,2014-04-23,5,
790,2014-04-23,6,
791,2014-04-23,7,
792,2014-04-23,8,
793,2014-04-23,9,
794,2014-04-23,10,
795,2014-04-23,11,
796,2014-04-24,2,
797,2014-04-24,3,
798,2014-04-24,4,
799,2014-04-24,5,
800,2014-04-24,6,
801,2014-04-24,7,
802,2014-04-24,8,
803,2014-04-24,9,
804,2014-04-24,10,
805,2014-04-24,11,
806,2014-04-25,2,
807,2014-04-25,3,
808,2014-04-25,4,
809,2014-04-25,5,
810,2014-04-25,6,
811,2014-04-25,7,
812,2014-04-25,8,
813,2014-04-25,9,
814,2014-04-25,10,
815,2014-04-25,11,
816,2014-04-28,2,
817,2014-04-28,3,
818,2014-04-28,4,
819,2014-04-28,5,한중일 연휴에 주목해야할 종목은 'E·B·S'
820,2014-04-28,5,"춘래불사춘, 주식시장에 '봄날' 오려면"
821,2014-04-28,6,
822,2014-04-28,7,
823,2014-04-28,8,"대전 대화동 아모레퍼시픽 물류창고 화재, 원인 인명피해 확인중"
824,2014-04-28,9,
825,2014-04-28,10,
826,2014-04-28,11,
827,2014-04-29,2,
828,2014-04-29,3,
829,2014-04-29,4,"아모레, 화장품 잘팔려 '구매량 제한' 생활용품은 '울상'"
830,2014-04-29,5,"""해외 주식투자 직구족 늘어날 것""<삼성證>"
831,2014-04-29,6,"1년만에 20억 오른 이건희 회장 집, '149억' 전국 1위"
832,2014-04-29,7,
833,2014-04-29,8,"아모레퍼시픽 화재, 대전 대화동서 큰불…인명피해는?"
834,2014-04-29,9,
835,2014-04-29,10,
836,2014-04-29,11,
837,2014-04-30,2,
838,2014-04-30,3,
839,2014-04-30,4,"[아시아톱브랜드]리리코스, 콜라겐 듬뿍 든 고농축 앰플"
840,2014-04-30,5,"메리츠화재, 1Q 순이익 부진…목표가↓<한국투자證>"
841,2014-04-30,6,
842,2014-04-30,7,
843,2014-04-30,8,
844,2014-04-30,9,
845,2014-04-30,10,
846,2014-04-30,11,
847,2014-05-02,2,
848,2014-05-02,3,
849,2014-05-02,4,
850,2014-05-02,5,
851,2014-05-02,6,
852,2014-05-02,7,
853,2014-05-02,8,
854,2014-05-02,9,
855,2014-05-02,10,
856,2014-05-02,11,
857,2014-05-07,2,
858,2014-05-07,3,
859,2014-05-07,4,"토니모리, 오세한 신임 사장 선임"
860,2014-05-07,5,신고가 종목으로 본 글로벌 증시 트렌드는?
861,2014-05-07,6,
862,2014-05-07,7,
863,2014-05-07,8,
864,2014-05-07,9,
865,2014-05-07,10,
866,2014-05-07,11,
867,2014-05-08,2,
868,2014-05-08,3,
869,2014-05-08,4,
870,2014-05-08,5,
871,2014-05-08,6,
872,2014-05-08,7,
873,2014-05-08,8,
874,2014-05-08,9,
875,2014-05-08,10,
876,2014-05-08,11,
877,2014-05-09,2,
878,2014-05-09,3,
879,2014-05-09,4,"'화장품 호조' 아모레퍼시픽그룹, 1분기 실적 날았다(상보)"
880,2014-05-09,5,"[특징주]아모레퍼시픽, 1Q 실적 호조로 '급등'"
881,2014-05-09,5,"아모레퍼시픽그룹, 1Q 영업익 2139억…전년比 23.1%↑"
882,2014-05-09,5,"[특징주]아모레퍼시픽, 1Q 호실적…52주 신고가"
883,2014-05-09,5,"[마켓포커스]아모레퍼시픽, 실적호조에 10%대 급등"
884,2014-05-09,5,"(고침)아모레퍼시픽, 1Q 실적 호조로 '급등'"
885,2014-05-09,6,
886,2014-05-09,7,
887,2014-05-09,8,용산구 한강로동 복합청사 이전
888,2014-05-09,9,
889,2014-05-09,10,
890,2014-05-09,11,
891,2014-05-12,2,
892,2014-05-12,3,
893,2014-05-12,4,"실적도 곱다, 국산 색조화장품 약진"
894,2014-05-12,5,"아모레퍼시픽, 성장성 높아..중립→매수"
895,2014-05-12,5,"아모레퍼시픽, 1Q 어닝 서프라이즈 달성…목표가↑"
896,2014-05-12,6,
897,2014-05-12,7,
898,2014-05-12,8,"완도해조류박람회, 해조류 가치 알리기에 성공했다"
899,2014-05-12,9,
900,2014-05-12,10,
901,2014-05-12,11,
902,2014-05-13,2,
903,2014-05-13,3,
904,2014-05-13,4,
905,2014-05-13,5,"[특징주]아모레퍼시픽, '깜짝실적'에 사흘째 ↑"
906,2014-05-13,6,
907,2014-05-13,7,
908,2014-05-13,8,
909,2014-05-13,9,
910,2014-05-13,10,
911,2014-05-13,11,
912,2014-05-14,2,
913,2014-05-14,3,
914,2014-05-14,4,"미샤, 1분기도 실적 부진…이니스프리에 2위 내줘(상보)"
915,2014-05-14,5,"[특징주]아모레퍼시픽, 성장 기대감 타고 나흘째 ↑"
916,2014-05-14,6,
917,2014-05-14,7,
918,2014-05-14,8,
919,2014-05-14,9,
920,2014-05-14,10,
921,2014-05-14,11,
922,2014-05-15,2,
923,2014-05-15,3,
924,2014-05-15,4,"서경배 아모레 회장, 분기 보수 20억원"
925,2014-05-15,5,
